figure_id,calculation_id,formula,inputs_json,result,unit,decimals
F.15,general_evitar_compartir_informacion_personal,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 5775.184238888769, ""denominador"": 6398.503797308887}",90.25835448152306,porcentaje,1
F.15,mujeres_evitar_compartir_informacion_personal,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 3007.9085557788676, ""denominador"": 3298.9415039604382}",91.17799003613189,porcentaje,1
F.15,hombres_evitar_compartir_informacion_personal,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2767.2756831099014, ""denominador"": 3099.562293348448}",89.27956340959426,porcentaje,1
F.15,general_evitar_compartir_contrasenas,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 5725.678210636505, ""denominador"": 6398.503797308887}",89.48464191026405,porcentaje,1
F.15,mujeres_evitar_compartir_contrasenas,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 3019.7951052460066, ""denominador"": 3298.9415039604382}",91.53830407785918,porcentaje,1
F.15,hombres_evitar_compartir_contrasenas,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2705.8831053904987, ""denominador"": 3099.562293348448}",87.29887801246096,porcentaje,1
F.15,general_revisar_un_perfil_antes_de_aceptarlo,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 5606.228340659962, ""denominador"": 6398.503797308887}",87.61780125875451,porcentaje,1
F.15,mujeres_revisar_un_perfil_antes_de_aceptarlo,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2967.9855759111024, ""denominador"": 3298.9415039604382}",89.96781459592366,porcentaje,1
F.15,hombres_revisar_un_perfil_antes_de_aceptarlo,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2638.2427647488594, ""denominador"": 3099.562293348448}",85.11662341519755,porcentaje,1
F.15,general_ser_mas_precavido_al_abrir_vinculos_o_archivos,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 5546.285447930415, ""denominador"": 6398.503797308887}",86.6809745469417,porcentaje,1
F.15,mujeres_ser_mas_precavido_al_abrir_vinculos_o_archivos,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2887.613129538976, ""denominador"": 3298.9415039604382}",87.53150445597004,porcentaje,1
F.15,hombres_ser_mas_precavido_al_abrir_vinculos_o_archivos,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2658.6723183914382, ""denominador"": 3099.562293348448}",85.77573433825982,porcentaje,1
F.15,general_evitar_publicar_informacion_de_ubicacion,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 5504.00180668954, ""denominador"": 6398.503797308887}",86.02013816111884,porcentaje,1
F.15,mujeres_evitar_publicar_informacion_de_ubicacion,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2890.07297144173, ""denominador"": 3298.9415039604382}",87.60606903675453,porcentaje,1
F.15,hombres_evitar_publicar_informacion_de_ubicacion,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2613.9288352478097, ""denominador"": 3099.562293348448}",84.33219235042347,porcentaje,1
F.15,general_mantener_redes_sociales_privadas,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 5245.009824795283, ""denominador"": 6398.503797308887}",81.97244216688992,porcentaje,1
F.15,mujeres_mantener_redes_sociales_privadas,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2789.7529689193225, ""denominador"": 3298.9415039604382}",84.56509354804183,porcentaje,1
F.15,hombres_mantener_redes_sociales_privadas,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2455.2568558759604, ""denominador"": 3099.562293348448}",79.21301859765347,porcentaje,1
F.15,general_restringir_fotos_o_videos,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 5173.692211254051, ""denominador"": 6398.503797308887}",80.85784388265935,porcentaje,1
F.15,mujeres_restringir_fotos_o_videos,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2724.6655767804923, ""denominador"": 3298.9415039604382}",82.5921154864214,porcentaje,1
F.15,hombres_restringir_fotos_o_videos,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2449.0266344735583, ""denominador"": 3099.562293348448}",79.01201533290954,porcentaje,1
F.15,general_cuestionar_el_contenido_antes_de_publicarlo,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 4759.818822331899, ""denominador"": 6398.503797308887}",74.38956001454287,porcentaje,1
F.15,mujeres_cuestionar_el_contenido_antes_de_publicarlo,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2510.3409315822464, ""denominador"": 3298.9415039604382}",76.09534538786265,porcentaje,1
F.15,hombres_cuestionar_el_contenido_antes_de_publicarlo,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2249.477890749652, ""denominador"": 3099.562293348448}",72.57405007077783,porcentaje,1
F.15,general_limitar_la_actividad_en_redes_sociales,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 4600.6696361658105, ""denominador"": 6398.503797308887}",71.90227249846724,porcentaje,1
F.15,mujeres_limitar_la_actividad_en_redes_sociales,sum(factor de respuestas Sí del segmento) / sum(factor del segmento elegible) * 100,"{""archivo"": ""Tercera Encuesta 2023_Int&TV.xlsx"", ""numerador"": 2373.146469456599, ""denominador"": 3298.9415039604382}",71.93660350168665,porcentaje,1
