order,figure_id,status,message,script_path,output_path,started_at,finished_at,duration_seconds
13,B.3,OK,Gráfica generada y verificada.,scripts\figures\figura_b_3.py,build\figures\B\figura_b_3.png,2026-09-18T23:11:24+00:00,2026-09-18T23:11:25+00:00,1.261
