figure_id,source_id,owner,title,expected_period,detected_period,period_assessment,landing_page,exact_url,local_path,sha256,bytes,downloaded_at,source_last_modified,content_type,cache_status,verification_status
G.1,crt_bit_srs_estaciones_entidad_actual,Comisión Reguladora de Telecomunicaciones (CRT),BIT estaciones de radio AM y FM por entidad y tipo de uso,2023,2023,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/SRS_Estaciones_Entidad.csv,data\raw\crt_bit_srs_estaciones_entidad_actual\objects\65cddb6808c4def872ed5e95d8ce61f2e1b9b9f8ed367aa6e56c0e76cb8e61f5\SRS_Estaciones_Entidad.csv,65cddb6808c4def872ed5e95d8ce61f2e1b9b9f8ed367aa6e56c0e76cb8e61f5,46628,2026-09-15T21:34:31+00:00,"Thu, 11 Jun 2026 03:33:13 GMT",text/csv,REUTILIZADO,VERIFICADO
G.1,crt_bit_str_catalogo_distintivos_actual,Comisión Reguladora de Telecomunicaciones (CRT),BIT catálogo de distintivos de Televisión Digital Terrestre,2023,2023,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/STR_Catalogo_Distintivos.csv,data\raw\crt_bit_str_catalogo_distintivos_actual\objects\e53945496ce5eb2e523787222bcacc9da973893c872e8b065354d501547fbdfa\STR_Catalogo_Distintivos.csv,e53945496ce5eb2e523787222bcacc9da973893c872e8b065354d501547fbdfa,792020,2026-09-15T21:34:31+00:00,"Thu, 11 Jun 2026 03:33:13 GMT",text/csv,REUTILIZADO,VERIFICADO
