order,figure_id,status,message,script_path,output_path,started_at,finished_at,duration_seconds
11,B.1,OK,Gráfica generada y verificada.,scripts\figures\figura_b_1.py,build\figures\B\figura_b_1.png,2026-09-21T16:04:30+00:00,2026-09-21T16:04:31+00:00,1.191
