order,figure_id,status,message,script_path,output_path,started_at,finished_at,duration_seconds
38,C.3,OK,Gráfica generada y verificada.,scripts\figures\figura_c_3.py,build\figures\C\figura_c_3.png,2026-09-18T21:13:45+00:00,2026-09-18T21:13:46+00:00,0.841
