figure_id,role,path,sha256,bytes,modified_at
B.2,grafica,build/figures/B/figura_b_2.png,01ee3ea840deee0cd64d4ed062f4b250eaf163627a198a67f6e2a34c31df4246,219171,2026-09-15T19:26:09+00:00
B.2,metadatos,build/metadata/b_2.json,0bbb31b143bacbfbe6b78c8538ed5496d8125c990e094b3070b74f4073120078,700,2026-09-15T19:26:09+00:00
B.3,dato_crudo,data/raw/inegi_endutih_2025/objects/65d219261b3890ee12ea/conjunto_de_datos_endutih_2025_csv.zip,65d219261b3890ee12eaf95cdd1185f6b7d52eefd7e698ffd335b604364fd508,8197337,2026-09-15T19:26:08+00:00
B.3,datos_usados,reportes/20260915T192133067416Z_corrida/datos_usados/b_3_datos_usados.csv,c2e24ca43cde5f817aa7100ddd20afed13049617b606e98b35b94515b67400ae,683,2026-09-15T19:26:10+00:00
B.3,texto_generado,build/text/b_3.md,6ce1228bd275ccda0b835abb30a97cffd0a9a0dede54df3bc6a7954c40c8e28b,153,2026-09-15T19:26:10+00:00
B.3,texto_copia_corrida,reportes/20260915T192133067416Z_corrida/textos/b_3_parrafo.md,6ce1228bd275ccda0b835abb30a97cffd0a9a0dede54df3bc6a7954c40c8e28b,153,2026-09-15T19:26:10+00:00
B.3,grafica,build/figures/B/figura_b_3.png,f682befa56f5346c9a06cad1f812bfd08af95b77c0cd205a6f8d6731ba7ba1b1,220309,2026-09-15T19:26:10+00:00
B.3,metadatos,build/metadata/b_3.json,ce75f6d063adaa91d5c6e641ac59f4403a81f1bd0c363d012bf66788ee356e01,700,2026-09-15T19:26:10+00:00
B.4,dato_crudo,data/raw/crt_bit_todo_2025_q2/objects/f75ce7de02249b11d35b/CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00
B.4,datos_usados,reportes/20260915T192133067416Z_corrida/datos_usados/b_4_datos_usados.csv,a5738bd65b0008cda335608c74fb765799e72f6cc526cf85eacdbe2af56e0ca8,444,2026-09-15T19:26:12+00:00
B.4,texto_generado,build/text/b_4.md,05e824be91e01b2265fd62b99de5b41ded06c38bca656ca68bae7d2c05d8cae1,123,2026-09-15T19:26:12+00:00
B.4,texto_copia_corrida,reportes/20260915T192133067416Z_corrida/textos/b_4_parrafo.md,05e824be91e01b2265fd62b99de5b41ded06c38bca656ca68bae7d2c05d8cae1,123,2026-09-15T19:26:12+00:00
B.4,grafica,build/figures/B/figura_b_4.png,34b8a27ed37b63d043820d0ed596aa2be2654415d26022ae068e9a7878f634a1,116241,2026-09-15T19:26:12+00:00
B.4,metadatos,build/metadata/b_4.json,b659168cedd95a2dda00ffea394bffa1b7839e6c36a23260cbd953617f45382c,684,2026-09-15T19:26:12+00:00
B.5,dato_crudo,data/raw/crt_bit_todo_2025_q2/objects/f75ce7de02249b11d35b/CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00
B.5,datos_usados,reportes/20260915T192133067416Z_corrida/datos_usados/b_5_datos_usados.csv,eb712354116bfbd0e1d855c8ddb4a87b93b29f6143f91d50086bba1bd9ae4d22,509,2026-09-15T19:26:13+00:00
B.5,texto_generado,build/text/b_5.md,6b9fa2f46a1cd51048da401b45b968f2c1611cb3e8f510726556549765882bc7,136,2026-09-15T19:26:13+00:00
B.5,texto_copia_corrida,reportes/20260915T192133067416Z_corrida/textos/b_5_parrafo.md,6b9fa2f46a1cd51048da401b45b968f2c1611cb3e8f510726556549765882bc7,136,2026-09-15T19:26:13+00:00
B.5,grafica,build/figures/B/figura_b_5.png,597863d1373252ed51b5e5e57e3c5a4cdd1b56ec5425507df01b81de757d200a,161690,2026-09-15T19:26:14+00:00
B.5,metadatos,build/metadata/b_5.json,e05f5cc1ecd4279fc51c384c4f1e7f84ceb6d0ea1b69fde7cd655b3dbdd4283f,699,2026-09-15T19:26:14+00:00
B.6,dato_crudo,data/raw/crt_bit_todo_2025_q2/objects/f75ce7de02249b11d35b/CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00
B.6,dato_crudo,data/raw/mexico_geojson_legacy/objects/7de22266d11293117321/mexicoHigh.json,7de22266d11293117321ea0aba07b610900e06626e1fffc74ffef96b751e33dc,184555,2026-08-31T22:21:20+00:00
B.6,datos_usados,reportes/20260915T192133067416Z_corrida/datos_usados/b_6_datos_usados.csv,9e5eff63d51145bbafee9584c79349dd7cda48190a3ba6ed877290f77c38563f,617,2026-09-15T19:26:15+00:00
B.6,texto_generado,build/text/b_6.md,0614909d6a6ac00c9edce6af35b35c35e4587d901e309413ccd4b3567b2999b5,171,2026-09-15T19:26:15+00:00
B.6,texto_copia_corrida,reportes/20260915T192133067416Z_corrida/textos/b_6_parrafo.md,0614909d6a6ac00c9edce6af35b35c35e4587d901e309413ccd4b3567b2999b5,171,2026-09-15T19:26:15+00:00
B.6,grafica,build/figures/B/figura_b_6.png,1a6c237f27f6a5a56837b2f1113cb13ec2a633f466b73c93dc13aac6032d890d,275861,2026-09-15T19:26:15+00:00
B.6,metadatos,build/metadata/b_6.json,81dbea7511d569743e25e9c64a2fb5be3dfee316d62fcddcd7e18db0ffd0f43a,734,2026-09-15T19:26:15+00:00
B.7,dato_crudo,data/raw/crt_bit_todo_2025_q2/objects/f75ce7de02249b11d35b/CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00
B.7,dato_crudo,data/raw/mexico_geojson_legacy/objects/7de22266d11293117321/mexicoHigh.json,7de22266d11293117321ea0aba07b610900e06626e1fffc74ffef96b751e33dc,184555,2026-08-31T22:21:20+00:00
B.7,datos_usados,reportes/20260915T192133067416Z_corrida/datos_usados/b_7_datos_usados.csv,9f53f8a45a92b9941ba784ec998c643887fe696a283d7d68ef9ac9a517ba98b9,630,2026-09-15T19:26:17+00:00
B.7,texto_generado,build/text/b_7.md,2658905d443d622147bf1011bc1a80aae901492102443f52c1ab973d6809a80e,188,2026-09-15T19:26:17+00:00
