figure_id,source_id,owner,title,expected_period,detected_period,period_assessment,landing_page,exact_url,local_path,sha256,bytes,downloaded_at,source_last_modified,content_type,cache_status,verification_status
B.4,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.5,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.6,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.6,mexico_geojson_legacy,Repositorio comunitario angelnmara/geojson,Límites estatales de México usados por scripts heredados,sin versión declarada,sin versión declarada,REFERENCIA_VISUAL,https://github.com/angelnmara/geojson,https://raw.githubusercontent.com/angelnmara/geojson/master/mexicoHigh.json,data\raw\mexico_geojson_legacy\objects\7de22266d11293117321\mexicoHigh.json,7de22266d11293117321ea0aba07b610900e06626e1fffc74ffef96b751e33dc,184555,,,,REUTILIZADO,VERIFICADO
B.7,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.7,mexico_geojson_legacy,Repositorio comunitario angelnmara/geojson,Límites estatales de México usados por scripts heredados,sin versión declarada,sin versión declarada,REFERENCIA_VISUAL,https://github.com/angelnmara/geojson,https://raw.githubusercontent.com/angelnmara/geojson/master/mexicoHigh.json,data\raw\mexico_geojson_legacy\objects\7de22266d11293117321\mexicoHigh.json,7de22266d11293117321ea0aba07b610900e06626e1fffc74ffef96b751e33dc,184555,,,,REUTILIZADO,VERIFICADO
B.8,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.9,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.10,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.11,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.12,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.13,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.13,inegi_endutih_2025,INEGI,"ENDUTIH 2025, datos abiertos CSV",2025,2025,AL_DIA,https://www.inegi.org.mx/programas/endutih/2025/,https://www.inegi.org.mx/contenidos/programas/endutih/2025/datosabiertos/conjunto_de_datos_endutih_2025_csv.zip,data\raw\inegi_endutih_2025\objects\65d219261b3890ee12ea\conjunto_de_datos_endutih_2025_csv.zip,65d219261b3890ee12eaf95cdd1185f6b7d52eefd7e698ffd335b604364fd508,8197337,2026-09-15T19:26:01+00:00,"Tue, 16 Jun 2026 12:06:39 GMT",application/x-zip-compressed,REUTILIZADO,VERIFICADO
B.13,mexico_geojson_legacy,Repositorio comunitario angelnmara/geojson,Límites estatales de México usados por scripts heredados,sin versión declarada,sin versión declarada,REFERENCIA_VISUAL,https://github.com/angelnmara/geojson,https://raw.githubusercontent.com/angelnmara/geojson/master/mexicoHigh.json,data\raw\mexico_geojson_legacy\objects\7de22266d11293117321\mexicoHigh.json,7de22266d11293117321ea0aba07b610900e06626e1fffc74ffef96b751e33dc,184555,,,,REUTILIZADO,VERIFICADO
B.14,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.14,inegi_denue_2023_state_counts,INEGI,"DENUE, unidades económicas por entidad federativa",2023-11,2023-11,ULTIMO_LOCAL_DISPONIBLE,https://www.inegi.org.mx/app/mapa/denue/default.aspx,,data\raw\inegi_denue_2023_state_counts\denue_2023.csv,2ab9ec7b8e668ffb25466e32fe6008bf1304ab78251f91efd01fcc8b3ca93acc,604,2026-09-10T00:00:00Z,,,REUTILIZADO,VERIFICADO
B.14,mexico_geojson_legacy,Repositorio comunitario angelnmara/geojson,Límites estatales de México usados por scripts heredados,sin versión declarada,sin versión declarada,REFERENCIA_VISUAL,https://github.com/angelnmara/geojson,https://raw.githubusercontent.com/angelnmara/geojson/master/mexicoHigh.json,data\raw\mexico_geojson_legacy\objects\7de22266d11293117321\mexicoHigh.json,7de22266d11293117321ea0aba07b610900e06626e1fffc74ffef96b751e33dc,184555,,,,REUTILIZADO,VERIFICADO
B.15,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.16,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.17,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.18,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.19,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.20,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.21,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.21,inegi_endutih_2025,INEGI,"ENDUTIH 2025, datos abiertos CSV",2025,2025,AL_DIA,https://www.inegi.org.mx/programas/endutih/2025/,https://www.inegi.org.mx/contenidos/programas/endutih/2025/datosabiertos/conjunto_de_datos_endutih_2025_csv.zip,data\raw\inegi_endutih_2025\objects\65d219261b3890ee12ea\conjunto_de_datos_endutih_2025_csv.zip,65d219261b3890ee12eaf95cdd1185f6b7d52eefd7e698ffd335b604364fd508,8197337,2026-09-15T19:26:01+00:00,"Tue, 16 Jun 2026 12:06:39 GMT",application/x-zip-compressed,REUTILIZADO,VERIFICADO
B.21,mexico_geojson_legacy,Repositorio comunitario angelnmara/geojson,Límites estatales de México usados por scripts heredados,sin versión declarada,sin versión declarada,REFERENCIA_VISUAL,https://github.com/angelnmara/geojson,https://raw.githubusercontent.com/angelnmara/geojson/master/mexicoHigh.json,data\raw\mexico_geojson_legacy\objects\7de22266d11293117321\mexicoHigh.json,7de22266d11293117321ea0aba07b610900e06626e1fffc74ffef96b751e33dc,184555,,,,REUTILIZADO,VERIFICADO
B.22,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_11_csv,INEGI,"DENUE 05/2026: Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_11_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_11_csv.zip,28dcadcad30b377b4de2033b4aa557736529b478ab09e70165edb8763c8d6f34,1727378,2026-09-11T17:48:07+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_21_csv,INEGI,DENUE 05/2026: Minería,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_21_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_21_csv.zip,92769cb9f5aafcb4e11afe7c7224e3dde3a2c97c5585d4e6f13fc563c4c403f7,310010,2026-09-11T17:48:08+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_22_csv,INEGI,"DENUE 05/2026: Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final",05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_22_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_22_csv.zip,2f36bc617303b7eaa3fff11648f38a228bd4ad59a418eab9d616f62ebdd8a949,1178241,2026-09-11T17:48:09+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_23_csv,INEGI,DENUE 05/2026: Construcción,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_23_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_23_csv.zip,8f93eb74daf8b832eb50d722fd2d5e33a53b9753bf8f51629f7007edacc348d3,2716967,2026-09-11T17:48:11+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_31-33_csv,INEGI,DENUE 05/2026: Industrias manufactureras,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_31-33_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_31-33_csv.zip,5ec504d9c761778e94a8cdb4401b9f4f91ef478ee656086c7ac2973ca37890cd,57607659,2026-09-11T17:49:53+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_43_csv,INEGI,DENUE 05/2026: Comercio al por mayor,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_43_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_43_csv.zip,0b57798429caccdce1e4c37f3242dd5f5b0ea33f4478a49a4051617fca4b0f55,18345491,2026-09-11T17:50:41+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_46111_csv,INEGI,DENUE 05/2026: Comercio al por menor (1 de 4),05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_46111_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_46111_csv.zip,3e2b9a82555fcffd3f733b54beaf98a111f993e3475e7839f731ab794a18cb03,59835497,2026-09-11T17:53:23+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_46112-46311_csv,INEGI,DENUE 05/2026: Comercio al por menor (2 de 4),05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_46112-46311_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_46112-46311_csv.zip,8f1375af5fe6d30bd0497a1896c46a5a300c81fe607e87034d45e4e43cadd7a4,53077017,2026-09-11T17:54:31+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_46321-46531_csv,INEGI,DENUE 05/2026: Comercio al por menor (3 de 4),05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_46321-46531_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_46321-46531_csv.zip,2f19e3e65ce370d9b4f638c20333ad319035b5136c5007d9d49104ef89a4db60,58209695,2026-09-11T17:56:15+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_46591-46911_csv,INEGI,DENUE 05/2026: Comercio al por menor (4 de 4),05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_46591-46911_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_46591-46911_csv.zip,dd37519ac10f46af6eda734a9b1ff4e0b5b9be7ecc8a00fc7e4d130f6b8b1fc7,60209960,2026-09-11T17:58:07+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_48-49_csv,INEGI,"DENUE 05/2026: Transportes, correos y almacenamiento",05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_48-49_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_48-49_csv.zip,5dd2f6fd55a36cd44dd24b98b6e3c56c150540aed2845897932839c559c30edd,4910330,2026-09-11T17:58:12+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_51_csv,INEGI,DENUE 05/2026: Información en medios masivos,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_51_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_51_csv.zip,3ff73da9f2136713669f3fe24df259b8bbc67f478c1b80cd427016aa1169d04a,2246906,2026-09-11T17:58:14+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_52_csv,INEGI,DENUE 05/2026: Servicios financieros y de seguros,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_52_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_52_csv.zip,86012151652274f6aa0212c3211b8fb24717cac37882557ac85a287ba32bb774,4858222,2026-09-11T17:58:20+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_53_csv,INEGI,DENUE 05/2026: Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_53_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_53_csv.zip,be00934435c3eb640362949f034a4535e520fd82b560914ce216025e326cce09,8258667,2026-09-11T17:58:28+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_54_csv,INEGI,"DENUE 05/2026: Servicios profesionales, científicos y técnicos",05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_54_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_54_csv.zip,bd4eb1dee2e36efa5a095e3e26eda90a4b484e9f221f226f1f6b7346f7b38bd3,11265411,2026-09-11T17:58:40+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_55_csv,INEGI,DENUE 05/2026: Corporativos,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_55_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_55_csv.zip,75c0036a724904e673b6661f99a3b1c1618cd17f0582a1c2bece9b538b622a04,58074,2026-09-11T17:58:40+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_56_csv,INEGI,DENUE 05/2026: Servicios de apoyo a los negocios y manejo de desechos y servicios de remediación,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_56_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_56_csv.zip,37e296986db4f862090d009945b9959a98870a31ec670bf3dd39b2ffc4432403,6039386,2026-09-11T17:58:49+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_61_csv,INEGI,DENUE 05/2026: Servicios educativos,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_61_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_61_csv.zip,2a55d9158929affb24975318f2534a6a257e1a4ee3fcfa90c9ce4ace2e00e5ca,15571907,2026-09-11T17:58:59+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_62_csv,INEGI,DENUE 05/2026: Servicios de salud y de asistencia social,05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_62_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_62_csv.zip,c02d7ad5e2338af4eb3a3a7ac066b73d4e84f8846287d605543f769ac53524f4,26906887,2026-09-11T17:59:29+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_71_csv,INEGI,"DENUE 05/2026: Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_71_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_71_csv.zip,b251bcf0adb8f645870298c29e51e1ab2fb465e13630b00c50d933a681e71288,6743965,2026-09-11T17:59:38+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_72_1_csv,INEGI,DENUE 05/2026: Servicios de alojamiento temporal y de preparación de alimentos y bebidas (1 de 2),05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_72_1_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_72_1_csv.zip,909dd5c7d4447f2905c890ec1336f65e10ad5ca47467d89276236b48c8701b49,49342606,2026-09-11T18:00:21+00:00,,application/zip,REUTILIZADO,VERIFICADO
