anio,grupo_edad,poblacion_expandida,smartphone_pct,internet_pct
2025,6 a 11,12273698,40.03657251465695,81.0915341081392
2025,12 a 17,13839755,84.17839766672171,94.9115284193976
2025,18 a 24,14287256,97.24787600922109,97.90982957119267
2025,25 a 34,18890982,96.17890695147557,96.52896286704417
2025,35 a 44,18257250,94.4133974174643,94.27526051294691
2025,45 a 54,17044720,90.36384874612196,88.8574056951361
2025,55 o más,27313096,69.16976017658342,63.09820754117366
