categoria,mujeres_pct,hombres_pct
"Niños, niñas y adolescentes",49.04825494016899,43.654948442522226
Personas adultas mayores,20.505428574667807,20.401072416221734
Mujeres,11.860439560660772,12.659144380638823
Parientes (familiares),6.284402233582463,7.2347712759114735
Hombres,2.011025233984391,0.9975356216365022
Personas con discapacidad,1.2142921241161377,0.8457232540683514
Todas las personas son vulnerables,25.22409720850855,22.142939038341712
