figure_id,calculation_id,formula,inputs_json,result,unit,decimals
F.1.1,validacion_endutih_2023,Suma FAC_PER por sexo; porcentajes ponderados dentro del universo declarado,"{""tabla"": ""conjunto_de_datos/tr_endutih_usuarios2_anual_2023.csv"", ""universo"": ""P8_11=1""}","{'estado': 'MODELO_OFICIAL_CORREGIDO; la lámina 2024 no coincide plenamente con los microdatos', 'comparaciones': 20, 'diferencia_maxima_pp': 1, 'detalle': [{'indicador': 'Usuarios de Internet mediante Smartphone', 'sexo': 'Mujeres', 'publicado': '47,113,320; 75%', 'recalculado': '49,010,233; 78%', 'diferencia_pp': 3}, {'indicador': 'Usuarios de Internet mediante Smartphone', 'sexo': 'Hombres', 'publicado': '41,676,110; 73%', 'recalculado': '43,612,059; 77%', 'diferencia_pp': 4}, {'indicador': 'Mensajería instantánea', 'sexo': 'Mujeres', 'publicado': '26%', 'recalculado': '25%', 'diferencia_pp': 1}, {'indicador': 'Mensajería instantánea', 'sexo': 'Hombres', 'publicado': '29%', 'recalculado': '28%', 'diferencia_pp': 1}, {'indicador': 'Acceder a redes sociales', 'sexo': 'Mujeres', 'publicado': '24%', 'recalculado': '23%', 'diferencia_pp': 1}, {'indicador': 'Acceder a redes sociales', 'sexo': 'Hombres', 'publicado': '26%', 'recalculado': '25%', 'diferencia_pp': 1}, {'indicador': 'Contenidos de audio y video', 'sexo': 'Mujeres', 'publicado': '22%', 'recalculado': '21%', 'diferencia_pp': 1}, {'indicador': 'Contenidos de audio y video', 'sexo': 'Hombres', 'publicado': '26%', 'recalculado': '25%', 'diferencia_pp': 1}, {'indicador': 'Jugar', 'sexo': 'Mujeres', 'publicado': '16%', 'recalculado': '16%', 'diferencia_pp': 0}, {'indicador': 'Jugar', 'sexo': 'Hombres', 'publicado': '24%', 'recalculado': '24%', 'diferencia_pp': 0}, {'indicador': 'Tránsito y navegación asistida', 'sexo': 'Mujeres', 'publicado': '12%', 'recalculado': '11%', 'diferencia_pp': 1}, {'indicador': 'Tránsito y navegación asistida', 'sexo': 'Hombres', 'publicado': '16%', 'recalculado': '15%', 'diferencia_pp': 1}, {'indicador': 'Adquirir bienes o servicios', 'sexo': 'Mujeres', 'publicado': '14%', 'recalculado': '13%', 'diferencia_pp': 1}, {'indicador': 'Adquirir bienes o servicios', 'sexo': 'Hombres', 'publicado': '17%', 'recalculado': '16%', 'diferencia_pp': 1}, {'indicador': 'Acceder a banca móvil', 'sexo': 'Mujeres', 'publicado': '12%', 'recalculado': '11%', 'diferencia_pp': 1}, {'indicador': 'Acceder a banca móvil', 'sexo': 'Hombres', 'publicado': '15%', 'recalculado': '14%', 'diferencia_pp': 1}, {'indicador': 'Editar fotos o videos', 'sexo': 'Mujeres', 'publicado': '14%', 'recalculado': '14%', 'diferencia_pp': 0}, {'indicador': 'Editar fotos o videos', 'sexo': 'Hombres', 'publicado': '13%', 'recalculado': '12%', 'diferencia_pp': 1}, {'indicador': 'Instalaron aplicaciones', 'sexo': 'Mujeres', 'publicado': '43%', 'recalculado': '43%', 'diferencia_pp': 0}, {'indicador': 'Instalaron aplicaciones', 'sexo': 'Hombres', 'publicado': '49%', 'recalculado': '49%', 'diferencia_pp': 0}]}",personas y porcentaje,2
F.1.1,resultados_endutih_2025,"Numerador=sum(FAC_PER donde indicador=1); denominador=sum(FAC_PER del universo, por sexo)","{""tabla"": ""conjunto_de_datos/tr_endutih_usuarios2_anual_2025.csv"", ""universo"": ""P8_11=1"", ""compatibilidad"": {""seleccionado"": ""2025""}, ""variables"": [""P8_16_1"", ""P8_16_6"", ""P8_16_2"", ""P8_16_5"", ""P8_16_4"", ""P8_16_3"", ""P8_16_7"", ""P8_16_8""]}","{'periodo': '2025', 'filas_publicadas': 20, 'porcentaje_mayor': 37.16}",personas y porcentaje,2
