periodo,edad,Hombres,Mujeres
2025,"De 12 a
19 años",19.975886324359685,20.35184683397239
2025,"De 20 a
29 años",24.494119869404177,25.069049801972483
2025,"De 30 a
39 años",19.786302383311135,22.26555917255305
2025,"De 40 a
49 años",16.18831502007462,15.821415182233572
2025,"De 50 a
59 años",10.673138442109426,9.603963519878846
2025,"De 60 años
y más",8.882237960740959,6.888165489389659
